player_id,player_name,jersey_number,match_number,match_id,match_date,opponent,competition,home_away,result,played,started,minutes_played,goals,assists,shots,shots_on_target,passes,passes_completed,pass_accuracy_percent,tackles,interceptions,clearances,crosses,dribbles,dribbles_successful,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,goals_conceded,clean_sheet,rating,player_of_match
105,Scott Carson,33,35,TBD_35,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,36,TBD_36,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,37,TBD_37,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,38,TBD_38,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,39,TBD_39,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,40,TBD_40,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,41,TBD_41,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,42,TBD_42,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,43,TBD_43,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,44,TBD_44,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,45,TBD_45,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,46,TBD_46,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,47,TBD_47,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,48,TBD_48,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,49,TBD_49,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,50,TBD_50,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,51,TBD_51,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,52,TBD_52,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,53,TBD_53,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,54,TBD_54,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
105,Scott Carson,33,55,TBD_55,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,1,TBD_1,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,2,TBD_2,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,3,TBD_3,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,4,TBD_4,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,5,TBD_5,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,6,TBD_6,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,7,TBD_7,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,8,TBD_8,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,9,TBD_9,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,10,TBD_10,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,11,TBD_11,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,12,TBD_12,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,13,TBD_13,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,14,TBD_14,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,15,TBD_15,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,16,TBD_16,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,17,TBD_17,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,18,TBD_18,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,19,TBD_19,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,20,TBD_20,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,21,TBD_21,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,22,TBD_22,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,23,TBD_23,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,24,TBD_24,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,25,TBD_25,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,26,TBD_26,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,27,TBD_27,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,28,TBD_28,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,29,TBD_29,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,30,TBD_30,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,31,TBD_31,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,32,TBD_32,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,33,TBD_33,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,34,TBD_34,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,35,TBD_35,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,36,TBD_36,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,37,TBD_37,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,38,TBD_38,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,39,TBD_39,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,40,TBD_40,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,41,TBD_41,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,42,TBD_42,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,43,TBD_43,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,44,TBD_44,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,45,TBD_45,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,46,TBD_46,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,47,TBD_47,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,48,TBD_48,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,49,TBD_49,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,50,TBD_50,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,51,TBD_51,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,52,TBD_52,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,53,TBD_53,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,54,TBD_54,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
37581761,Mahamadou Susoho,76,55,TBD_55,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,1,TBD_1,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,2,TBD_2,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,3,TBD_3,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,4,TBD_4,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,5,TBD_5,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,6,TBD_6,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,7,TBD_7,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,8,TBD_8,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,9,TBD_9,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,10,TBD_10,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,11,TBD_11,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,12,TBD_12,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,13,TBD_13,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,14,TBD_14,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,15,TBD_15,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,16,TBD_16,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,17,TBD_17,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,18,TBD_18,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,19,TBD_19,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,20,TBD_20,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,21,TBD_21,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,22,TBD_22,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,23,TBD_23,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,24,TBD_24,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,25,TBD_25,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,26,TBD_26,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,27,TBD_27,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,28,TBD_28,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,29,TBD_29,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,30,TBD_30,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
30467945,Micah Hamilton,92,31,TBD_31,TBD,TBD,TBD,TBD,TBD,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False
